Año solicitud;Año Inspección;Año certificación;Mes solicitud;Mes Inspección;Mes Certificación;Canal;Lugar de Trámite;Formato;Expediente;Exportador;Ruc;Producto;Nombre Cientifico;Departamento Origen;Variedad;Cod. Instalación;Contenedores;Precintos;Instalación;Tipo Instalación;Sede;Importador;Cod. Lugar de Producción;Inspector de Inspección;Tipo Vinculo Inspector;Tipo Vinculo Laboral;Inspector  Certificado;Lugar Destino;Tipo Envase;Uso Destinado;Certificación Electrónica;Partida Arancelaria;Des. Partida  Arancelaria;Pais Destino;Razon Social Destino;Certificados Generados;N° Certificado Origen;Lugar de Embarque;Medio Transporte;Estado Solicitud;Estado Inspección;Estado Certificado;Fecha Solicitud SNS2022;Fecha Solicitud Trazabilidad;Fecha Inspección Vuce;Fecha Inspección Trazabilidad;Fecha Inspección SNS2023;Fecha Certificación;Fecha Emision 1erCertificado;Envio Orgánico;Tipo Export;Cantidad Envase;Peso Neto
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;FBIU-531255-0;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;DIRECT PRODUCE SUPPLIES LTD;010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;DOVER;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;REINO UNIDO;;1588478;1588478;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;15/01/2025;15/01/2025;16/01/2025;16/01/2025;16/01/2025;16/01/2025;16/01/2025;No;EX;1,900;11,970.00
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;QORI FOODS S.A.C.;20566127181;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00043-PE;;;QORI FOODS S.A.C.;PE;ANCASH;RIBA SMITH, S.A.;010-59881-02;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;PANAMA;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PANAMA;;1590096;1590096;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/01/2025;16/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;No;EX;80;298.4
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;QORI FOODS S.A.C.;20566127181;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00043-PE;;;QORI FOODS S.A.C.;PE;ANCASH;RIBA SMITH, S.A.;010-59881-02;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;PANAMA;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PANAMA;;1590096;1590096;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;16/01/2025;16/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;No;EX;265;540.6
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;MMAU-130154-9;227359;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;WALMART CHILE S.A;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;SAN ANTONIO;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;CHILE;;1590412;1590412;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;17/01/2025;17/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;No;EX;4,848;9,892.80
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;GCXU-801749-2;227360;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;TRUCCO, INC.;010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;PHILADELPHIA;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1590972;1590972;Puerto de Pisco;MARITIMO;GENERADO;CERRADO;APROBADO;17/01/2025;17/01/2025;19/01/2025;19/01/2025;19/01/2025;19/01/2025;19/01/2025;No;EX;4,080;16,646.40
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;FRUTA INTERNACIONAL S.A.;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;SAN JOSE;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;COSTA RICA;;1590209;1590209;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/01/2025;17/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;No;EX;723;1,208.34
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;PriceSmart Panamá S.A;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;PANAMA;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PANAMA;;1590213;1590213;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/01/2025;17/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;No;EX;264;1,077.12
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;CALLEJA, S.A. DE C.V.;010-33637-04 - 010-33637-05;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;Aeropuerto Internacional de El Salvador Monseñor Oscar Arnulfo Romero y Galdamez;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EL SALVADOR;;1590220;1590220;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/01/2025;17/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;No;EX;384;783.36
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;Prismar de Costa Rica S.A.;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;SAN JOSE;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;COSTA RICA;;1590227;1590227;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/01/2025;17/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;No;EX;792;3,231.36
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;FRESH GARDEN S.A.;010-33637-03 - 010-33637-04 - 010-33637-05;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;SAN JOSE;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;COSTA RICA;;1590229;1590229;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/01/2025;17/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;No;EX;510;765
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;YEX BV;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;AMSTERDAM SCHIPHOL INTERNATIONAL AIRPORT;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PAISES BAJOS;;1590233;1590233;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;17/01/2025;17/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;18/01/2025;No;EX;765;1,147.50
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;MCAU-604112-5;227361;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;WALMART INC.;010-33637-05;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;HUENEME;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1594399;1594399;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;21/01/2025;21/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;Si;EX;4,080;15,275.52
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;SEKU-936299-8;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;DIRECT PRODUCE SUPPLIES LTD;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;DOVER;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;REINO UNIDO;;1594404;1594404;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;21/01/2025;21/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;No;EX;1,900;11,970.00
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;MMAU-142521-5;227362;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;WALMART INC.;010-33637-01 - 010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;HUENEME;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1594411;1594411;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;21/01/2025;21/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;No;EX;4,080;16,646.40
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;FOODGALLERY LTD.;010-33637-04 - 010-33637-05;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;BANGKOK;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;TAILANDIA;;1594283;1594283;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;21/01/2025;21/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;No;EX;510;765
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;FRUTAS DEL MUNDO S.A.;010-33637-03;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;SAN JOSE;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;COSTA RICA;;1594284;1594284;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;21/01/2025;21/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;No;EX;510;765
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;CP AXTRA PUBLIC COMPANY LIMITED;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;BANGKOK;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;TAILANDIA;;1594286;1594286;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;21/01/2025;21/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;No;EX;1,470;4,230.00
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;CP AXTRA PUBLIC COMPANY LIMITED;010-33637-01 - 010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;BANGKOK;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;TAILANDIA;;1594290;1594290;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;21/01/2025;21/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;23/01/2025;No;EX;2,295;3,442.50
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;QORI FOODS S.A.C.;20566127181;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00043-PE;;;QORI FOODS S.A.C.;PE;ANCASH;RIBA SMITH, S.A.;010-59881-02;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;PANAMA;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PANAMA;;1596239;1596239;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;23/01/2025;23/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;143;533.39
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;QORI FOODS S.A.C.;20566127181;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00043-PE;;;QORI FOODS S.A.C.;PE;ANCASH;RIBA SMITH, S.A.;010-59881-02;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;PANAMA;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PANAMA;;1596239;1596239;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;23/01/2025;23/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;326;665.04
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;CTWU-160233-5;227363;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;ALPINE FRESH INC;010-33637-05;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;MIAMI, FL.;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1596076;1596076;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;4,080;15,275.52
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;SEGU-988689-8;227365;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;MOUNTAIN FARMERS USA CORP;010-33637-03 - 010-33637-04 - 010-33637-05;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;PHILADELPHIA;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EEUU;;1596953;1596953;Puerto de Pisco;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;27/01/2025;27/01/2025;27/01/2025;27/01/2025;No;EX;4,080;15,275.52
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;FRUTA INTERNACIONAL S.A.;010-33637-03;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;SAN JOSE;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;COSTA RICA;;1596104;1596104;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;504;879.84
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;PriceSmart Panamá S.A;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;PANAMA;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;PANAMA;;1596108;1596108;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;264;1,077.12
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;Prismar de Costa Rica S.A.;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;SAN JOSE;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;COSTA RICA;;1596113;1596113;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;792;3,231.36
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;IMPORTADORA DE FRUTAS SALYS, S.A. DE C.V.;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;Aeropuerto Internacional de El Salvador Monseñor Oscar Arnulfo Romero y Galdamez;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EL SALVADOR;;1596120;1596120;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;384;783.36
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;CALLEJA, S.A. DE C.V.;010-33637-03 - 010-33637-04;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;Aeropuerto Internacional de El Salvador Monseñor Oscar Arnulfo Romero y Galdamez;CAJA(S);CONSUMO;NO;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;EL SALVADOR;;1596128;1596128;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;384;783.36
2025;2025;2025;1;1;1;VUCE;ANCASH;SNS022;2.5008E+11;EXPORTADORA FRUTICOLA DEL SUR SA;20104902864;ARANDANO, fruto fresco;Vaccinium corymbosum;ANCASH;Emerald;010-00007-PE;;;EXPORTADORA FRUTICOLA DEL SUR SA;PE;ANCASH;Pricesmart (Guatemala), Sociedad Anónima;010-33637-03 - 010-33637-04 - 010-33637-05;HENOSTROZA RODRIGUEZ GINA LIZ;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HENOSTROZA RODRIGUEZ GINA LIZ;AEREOPUERTO DE GUATEMALA;CAJA(S);CONSUMO;SI;0810.40.00.00;ARANDANOS ROJOS, MIRTILOS Y DEMAS FRUTOS DEL GENERO VACCINIUM, FRESCOS;GUATEMALA;;1596137;1596137;Aeropuerto del Callao;AEREO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;132;538.56
